character	syllable	initial	medial	nuclues	terminal	tone	percentage
㬄	tr'an	tr'	undefined	undefined	undefined	2	null
摲	ʦr'am	ʦr'	undefined	undefined	undefined	2	null
㙴	ʦj'em	ʦj'	undefined	undefined	undefined	2	null
䴼	ʦr'an	ʦr'	undefined	undefined	undefined	2	null
䠨	ʦj'em	ʦj'	undefined	undefined	undefined	2	null
懺	ʦr'am	ʦr'	undefined	undefined	undefined	2	null
羼	ʦr'an	ʦr'	undefined	undefined	undefined	2	null
羼	ʦr'en	ʦr'	undefined	undefined	undefined	1	null
韂	ʦj'em	ʦj'	undefined	undefined	undefined	2	null
顫	ʦjen	ʦj	undefined	undefined	undefined	2	null
昌	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
倀	tr'iaŋ	tr'	undefined	undefined	undefined	0	null
倀	traŋ	tr	undefined	undefined	undefined	2	null
菖	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
猖	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
娼	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
琩	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
裮	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
閶	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
錩	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
鯧	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
鼚	tr'iaŋ	tr'	undefined	undefined	undefined	0	null
長	driaŋ	dr	undefined	undefined	undefined	0	null
長	triaŋ	tr	undefined	undefined	undefined	1	50
長	driaŋ	dr	undefined	undefined	undefined	2	2
瓺	driaŋ	dr	undefined	undefined	undefined	0	null
瓺	driaŋ	dr	undefined	undefined	undefined	2	null
㙊	driaŋ	dr	undefined	undefined	undefined	0	null
萇	driaŋ	dr	undefined	undefined	undefined	0	null
常	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
徜	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
場	driaŋ	dr	undefined	undefined	undefined	0	null
甞	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
腸	driaŋ	dr	undefined	undefined	undefined	0	null
塲	sjaŋ	sj	undefined	undefined	undefined	0	null
嘗	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
䗅	driaŋ	dr	undefined	undefined	undefined	0	null
嫦	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
䠆	driaŋ	dr	undefined	undefined	undefined	0	null
鋿	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
嚐	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
償	sjaŋ	sj	undefined	undefined	undefined	1	null
償	ʣjaŋ	ʣj	undefined	undefined	undefined	0	null
償	ʣjaŋ	ʣj	undefined	undefined	undefined	2	null
厂	xan	x	undefined	undefined	undefined	2	null
厂	xan	x	undefined	undefined	undefined	1	null
昶	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
昶	tr'iaŋ	tr'	undefined	undefined	undefined	1	null
惝	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
惝	t'aŋ	t'	undefined	undefined	undefined	1	null
敞	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
僘	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
廠	ʦj'aŋ	ʦj'	undefined	undefined	undefined	2	null
廠	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
氅	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
鋹	tr'iaŋ	tr'	undefined	undefined	undefined	1	null
倡	ʦj'aŋ	ʦj'	undefined	undefined	undefined	0	null
倡	ʦj'aŋ	ʦj'	undefined	undefined	undefined	2	null
鬯	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
唱	ʦj'aŋ	ʦj'	undefined	undefined	undefined	2	null
悵	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
暢	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
畼	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
䩨	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
韔	tr'iaŋ	tr'	undefined	undefined	undefined	2	null
抄	ʦr'au	ʦr'	undefined	undefined	undefined	0	null
抄	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
抄	ʦr'au	ʦr'	undefined	undefined	undefined	1	null
怊	ʦj'eu	ʦj'	undefined	undefined	undefined	0	null
怊	tr'ieu	tr'	undefined	undefined	undefined	0	null
弨	ʦj'eu	ʦj'	undefined	undefined	undefined	0	null
弨	ʦj'eu	ʦj'	undefined	undefined	undefined	1	null
欩	tr'ieu	tr'	undefined	undefined	undefined	0	null
䫸	tr'au	tr'	undefined	undefined	undefined	0	null
訬	ʦr'au	ʦr'	undefined	undefined	undefined	0	null
訬	mjeu	mj	undefined	undefined	undefined	1	null
超	tr'ieu	tr'	undefined	undefined	undefined	0	null
鈔	ʦr'au	ʦr'	undefined	undefined	undefined	0	null
鈔	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
焯	ʦjaŋ	ʦj	undefined	undefined	undefined	3	null
䫿	tr'ieu	tr'	undefined	undefined	undefined	0	null
繛	ʦj'aŋ	ʦj'	undefined	undefined	undefined	3	null
䜈	ʦr'au	ʦr'	undefined	undefined	undefined	0	null
䰫	ʦr'au	ʦr'	undefined	undefined	undefined	0	null
䰫	ʣrau	ʣr	undefined	undefined	undefined	1	null
晁	drieu	dr	undefined	undefined	undefined	0	null
䄻	drau	dr	undefined	undefined	undefined	0	null
巢	ʣrau	ʣr	undefined	undefined	undefined	0	null
巢	ʣrau	ʣr	undefined	undefined	undefined	2	null
朝	drieu	dr	undefined	undefined	undefined	0	null
朝	trieu	tr	undefined	undefined	undefined	0	null
鄛	ʣrau	ʣr	undefined	undefined	undefined	0	null
漅	ʦieu	ʦ	undefined	undefined	undefined	1	null
樔	ʣrau	ʣr	undefined	undefined	undefined	0	null
嘲	trau	tr	undefined	undefined	undefined	0	null
潮	drieu	dr	undefined	undefined	undefined	0	null
罺	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
罺	ʦrau	ʦr	undefined	undefined	undefined	0	null
轈	ʣrau	ʣr	undefined	undefined	undefined	0	null
鼂	drieu	dr	undefined	undefined	undefined	0	null
吵	ʦr'au	ʦr'	undefined	undefined	undefined	1	null
吵	mjeu	mj	undefined	undefined	undefined	1	null
炒	ʦr'au	ʦr'	undefined	undefined	undefined	1	null
眧	ʦj'eu	ʦj'	undefined	undefined	undefined	1	null
㷅	ʦr'em	ʦr'	undefined	undefined	undefined	3	null
煼	ʦr'au	ʦr'	undefined	undefined	undefined	1	null
麨	ʦj'eu	ʦj'	undefined	undefined	undefined	1	null
巐	tr'ieu	tr'	undefined	undefined	undefined	1	null
仯	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
仯	ʦr'au	ʦr'	undefined	undefined	undefined	1	null
耖	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
觘	ʦr'au	ʦr'	undefined	undefined	undefined	2	null
車	ʦj'a	ʦj'	undefined	undefined	undefined	0	null
車	cio	c	undefined	undefined	undefined	0	50
硨	ʦj'a	ʦj'	undefined	undefined	undefined	0	null
扯	ʦj'a	ʦj'	undefined	undefined	undefined	1	null
㨋	ʦj'a	ʦj'	undefined	undefined	undefined	1	null
䞣	ʦ'ia	ʦ'	undefined	undefined	undefined	2	null
䞣	ʦj'a	ʦj'	undefined	undefined	undefined	2	null
撦	ʦj'a	ʦj'	undefined	undefined	undefined	1	null
䰩	ʦj'a	ʦj'	undefined	undefined	undefined	1	null
奲	ʦj'a	ʦj'	undefined	undefined	undefined	1	null
奲	ta	t	undefined	undefined	undefined	1	null
屮	tr'ien	tr'	undefined	undefined	undefined	3	null
坼	tr'aŋ	tr'	undefined	undefined	undefined	3	null
㿭	tr'aŋ	tr'	undefined	undefined	undefined	3	null
㳧	ʦj'em	ʦj'	undefined	undefined	undefined	3	null
㤴	ʦj'em	ʦj'	undefined	undefined	undefined	3	null
㤴	tr'iem	tr'	undefined	undefined	undefined	3	null
聅	dan	d	undefined	undefined	undefined	0	null
聅	tr'ien	tr'	undefined	undefined	undefined	3	null
硩	t'eŋ	t'	undefined	undefined	undefined	3	null
硩	tr'ien	tr'	undefined	undefined	undefined	3	null
掣	ʦj'ed	ʦj'	undefined	undefined	undefined	2	null
掣	ʦj'en	ʦj'	undefined	undefined	undefined	3	null
摰	ŋen	ŋ	undefined	undefined	undefined	3	null
撤	drien	dr	undefined	undefined	undefined	3	null
撤	tr'ien	tr'	undefined	undefined	undefined	3	null
徹	drien	dr	undefined	undefined	undefined	3	null
徹	tr'ien	tr'	undefined	undefined	undefined	3	null
澈	drien	dr	undefined	undefined	undefined	3	null
䧪	ʦj'em	ʦj'	undefined	undefined	undefined	3	null
䁤	xjyi	xj	undefined	undefined	undefined	2	null
䁤	xjyi	xj	undefined	undefined	undefined	1	null
䚢	tr'ied	tr'	undefined	undefined	undefined	2	null
䚢	tr'ien	tr'	undefined	undefined	undefined	3	null
䒆	tr'ien	tr'	undefined	undefined	undefined	3	null
抻	sjin	sj	undefined	undefined	undefined	2	null
䑣	tr'im	tr'	undefined	undefined	undefined	0	null
郴	tr'im	tr'	undefined	undefined	undefined	0	null
琛	tr'im	tr'	undefined	undefined	undefined	0	null
棽	srim	sr	undefined	undefined	undefined	0	null
棽	tr'im	tr'	undefined	undefined	undefined	0	null
䀼	njin	nj	undefined	undefined	undefined	2	null
嗔	ʦj'in	ʦj'	undefined	undefined	undefined	0	null
嗔	den	d	undefined	undefined	undefined	0	null
䐜	ʦj'in	ʦj'	undefined	undefined	undefined	0	null
綝	tr'im	tr'	undefined	undefined	undefined	0	null
瞋	ʦj'in	ʦj'	undefined	undefined	undefined	0	null
賝	tr'im	tr'	undefined	undefined	undefined	0	null
謓	ʦj'in	ʦj'	undefined	undefined	undefined	0	null
臣	ʣjin	ʣj	undefined	undefined	undefined	0	null
䒞	drim	dr	undefined	undefined	undefined	0	null
䒞	jim	j	undefined	undefined	undefined	0	null
䒞	tam	t	undefined	undefined	undefined	1	null
辰	ʣjin	ʣj	undefined	undefined	undefined	0	null
沉	drim	dr	undefined	undefined	undefined	0	null
忱	ʣjim	ʣj	undefined	undefined	undefined	0	null
䢻	ʦjin	ʦj	undefined	undefined	undefined	2	null
䢻	ʣjin	ʣj	undefined	undefined	undefined	0	null
茞	ʣjin	ʣj	undefined	undefined	undefined	0	null
䣅	ʣjin	ʣj	undefined	undefined	undefined	0	null
㽸	ʣjim	ʣj	undefined	undefined	undefined	0	null
莐	drim	dr	undefined	undefined	undefined	0	null
宸	ʣjin	ʣj	undefined	undefined	undefined	0	null
陳	drin	dr	undefined	undefined	undefined	0	null
陳	drin	dr	undefined	undefined	undefined	2	null
敐	ʦjin	ʦj	undefined	undefined	undefined	1	null
敐	ʣjin	ʣj	undefined	undefined	undefined	0	null
晨	ʣjin	ʣj	undefined	undefined	undefined	0	null
晨	zjin	zj	undefined	undefined	undefined	0	null
訦	ʣjim	ʣj	undefined	undefined	undefined	0	null
訦	ʣjim	ʣj	undefined	undefined	undefined	1	null
揨	dreŋ	dr	undefined	undefined	undefined	0	null
鈂	drim	dr	undefined	undefined	undefined	0	null
鈂	ʣim	ʣ	undefined	undefined	undefined	0	null
愖	ʣjim	ʣj	undefined	undefined	undefined	0	null
䢅	ʣjin	ʣj	undefined	undefined	undefined	0	null
煁	ʣjim	ʣj	undefined	undefined	undefined	0	null
瘎	ʣjim	ʣj	undefined	undefined	undefined	0	null
塵	drin	dr	undefined	undefined	undefined	0	null
霃	drim	dr	undefined	undefined	undefined	0	null
諶	ʣjim	ʣj	undefined	undefined	undefined	0	null
麎	ʣjin	ʣj	undefined	undefined	undefined	0	null
䢈	huad	h	undefined	undefined	undefined	2	null
鷐	ʣjin	ʣj	undefined	undefined	undefined	0	null
墋	ʦr'im	ʦr'	undefined	undefined	undefined	1	null
磣	ʦr'im	ʦr'	undefined	undefined	undefined	1	null
踸	tr'im	tr'	undefined	undefined	undefined	1	null
䫖	tr'im	tr'	undefined	undefined	undefined	1	null
疢	tr'in	tr'	undefined	undefined	undefined	2	null
趁	drin	dr	undefined	undefined	undefined	0	null
趁	nrien	nr	undefined	undefined	undefined	1	null
趁	tr'in	tr'	undefined	undefined	undefined	2	null
齓	ʦr'in	ʦr'	undefined	undefined	undefined	1	null
齔	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
齔	ʦr'in	ʦr'	undefined	undefined	undefined	1	null
儭	ʦ'in	ʦ'	undefined	undefined	undefined	2	null
儭	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
嚫	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
櫬	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
襯	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
䞋	ʦr'in	ʦr'	undefined	undefined	undefined	2	null
讖	ʦr'im	ʦr'	undefined	undefined	undefined	2	null
傖	ʦ'aŋ	ʦ'	undefined	undefined	undefined	0	null
傖	ʣraŋ	ʣr	undefined	undefined	undefined	0	null
䟓	tr'aŋ	tr'	undefined	undefined	undefined	0	null
䟓	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
䟓	treŋ	tr	undefined	undefined	undefined	0	null
爯	ʦj'iŋ	ʦj'	undefined	undefined	undefined	0	null
琤	ʦr'aŋ	ʦr'	undefined	undefined	undefined	0	null
琤	ʦr'eŋ	ʦr'	undefined	undefined	undefined	0	null
棦	ʦr'eŋ	ʦr'	undefined	undefined	undefined	0	null
浾	ʦra	ʦr	undefined	undefined	undefined	0	null
偁	ʦj'iŋ	ʦj'	undefined	undefined	undefined	0	null
䟫	ʦj'aŋ	ʦj'	undefined	undefined	undefined	1	null
䟫	draŋ	dr	undefined	undefined	undefined	0	null
靗	tr'ieŋ	tr'	undefined	undefined	undefined	2	null
䞓	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
稱	ʦj'iŋ	ʦj'	undefined	undefined	undefined	0	null
稱	ʦj'iŋ	ʦj'	undefined	undefined	undefined	2	null
撐	tr'aŋ	tr'	undefined	undefined	undefined	0	null
赬	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
橕	tr'aŋ	tr'	undefined	undefined	undefined	0	null
瞠	tr'aŋ	tr'	undefined	undefined	undefined	0	null
檉	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
蟶	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
鏳	ʣreŋ	ʣr	undefined	undefined	undefined	0	null
朾	dreŋ	dr	undefined	undefined	undefined	0	null
朾	treŋ	tr	undefined	undefined	undefined	0	null
成	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
丞	ʣjiŋ	ʣj	undefined	undefined	undefined	0	null
丞	ʣjiŋ	ʣj	undefined	undefined	undefined	2	null
呈	drieŋ	dr	undefined	undefined	undefined	0	null
呈	drieŋ	dr	undefined	undefined	undefined	2	null
䆑	dreŋ	dr	undefined	undefined	undefined	0	null
郕	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
承	ʣjiŋ	ʣj	undefined	undefined	undefined	0	null
城	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
乗	zjiŋ	zj	undefined	undefined	undefined	0	null
乗	zjiŋ	zj	undefined	undefined	undefined	2	null
宬	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
珹	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
埕	drieŋ	dr	undefined	undefined	undefined	0	null
挰	draŋ	dr	undefined	undefined	undefined	0	null
乘	zjiŋ	zj	undefined	undefined	undefined	0	null
乘	zjiŋ	zj	undefined	undefined	undefined	2	null
脀	ʦjiŋ	ʦj	undefined	undefined	undefined	0	null
珵	drieŋ	dr	undefined	undefined	undefined	0	null
掁	draŋ	dr	undefined	undefined	undefined	0	null
棖	draŋ	dr	undefined	undefined	undefined	0	null
程	drieŋ	dr	undefined	undefined	undefined	0	null
筬	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
椉	zjiŋ	zj	undefined	undefined	undefined	0	null
裎	drieŋ	dr	undefined	undefined	undefined	0	null
裎	tr'ieŋ	tr'	undefined	undefined	undefined	1	null
塖	zjiŋ	zj	undefined	undefined	undefined	0	null
䇸	drieŋ	dr	undefined	undefined	undefined	0	null
䚘	ʣraŋ	ʣr	undefined	undefined	undefined	0	null
塍	zjiŋ	zj	undefined	undefined	undefined	0	null
誠	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
溗	zjiŋ	zj	undefined	undefined	undefined	0	null
酲	drieŋ	dr	undefined	undefined	undefined	0	null
䁎	dreŋ	dr	undefined	undefined	undefined	0	null
鋮	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
䫆	gieŋ	g	undefined	undefined	undefined	0	null
䫆	ʣjeŋ	ʣj	undefined	undefined	undefined	0	null
澂	driŋ	dr	undefined	undefined	undefined	0	null
澄	draŋ	dr	undefined	undefined	undefined	0	null
澄	driŋ	dr	undefined	undefined	undefined	0	null
憕	draŋ	dr	undefined	undefined	undefined	0	null
憕	dreŋ	dr	undefined	undefined	undefined	0	null
憕	driŋ	dr	undefined	undefined	undefined	0	null
橙	dreŋ	dr	undefined	undefined	undefined	0	null
橙	toŋ	t	undefined	undefined	undefined	2	3
䆵	dreŋ	dr	undefined	undefined	undefined	0	null
懲	driŋ	dr	undefined	undefined	undefined	0	null
騬	zjiŋ	zj	undefined	undefined	undefined	0	null
逞	tr'ieŋ	tr'	undefined	undefined	undefined	1	null
徎	t'eŋ	t'	undefined	undefined	undefined	1	null
徎	trieŋ	tr	undefined	undefined	undefined	1	null
悜	tr'ieŋ	tr'	undefined	undefined	undefined	1	null
庱	tr'iŋ	tr'	undefined	undefined	undefined	0	null
庱	tr'iŋ	tr'	undefined	undefined	undefined	1	null
睈	tr'ieŋ	tr'	undefined	undefined	undefined	1	null
騁	tr'ieŋ	tr'	undefined	undefined	undefined	1	null
秤	ʦj'iŋ	ʦj'	undefined	undefined	undefined	2	null
牚	tr'aŋ	tr'	undefined	undefined	undefined	2	null
竀	tr'aŋ	tr'	undefined	undefined	undefined	0	null
竀	tr'ieŋ	tr'	undefined	undefined	undefined	0	null
吃	cion	c	undefined	undefined	undefined	3	null
妛	ʦj'i	ʦj'	undefined	undefined	undefined	0	null
侙	tr'iŋ	tr'	undefined	undefined	undefined	3	null
哧	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
哧	sjeŋ	sj	undefined	undefined	undefined	3	null
蚩	ʦj'i	ʦj'	undefined	undefined	undefined	0	null
眵	ʦj'e	ʦj'	undefined	undefined	undefined	0	null
眵	ʦje	ʦj	undefined	undefined	undefined	0	2
笞	tr'i	tr'	undefined	undefined	undefined	0	null
瓻	tr'ii	tr'	undefined	undefined	undefined	0	null
喫	c'eŋ	c'	undefined	undefined	undefined	3	null
摛	tr'ie	tr'	undefined	undefined	undefined	0	null
嗤	ʦj'i	ʦj'	undefined	undefined	undefined	0	null
痴	tr'i	tr'	undefined	undefined	undefined	0	null
媸	ʦj'i	ʦj'	undefined	undefined	undefined	0	null
絺	tr'ii	tr'	undefined	undefined	undefined	0	null
㷰	lie	l	undefined	undefined	undefined	0	null
㷰	tr'ie	tr'	undefined	undefined	undefined	0	null
螭	tr'ie	tr'	undefined	undefined	undefined	0	null
鴟	ʦj'ii	ʦj'	undefined	undefined	undefined	0	null
鵄	ʦj'ii	ʦj'	undefined	undefined	undefined	0	null
䜉	ʦr'in	ʦr'	undefined	undefined	undefined	3	null
魑	tr'ie	tr'	undefined	undefined	undefined	0	null
癡	tr'i	tr'	undefined	undefined	undefined	0	null
齝	sji	sj	undefined	undefined	undefined	0	null
齝	tr'i	tr'	undefined	undefined	undefined	0	null
攡	lie	l	undefined	undefined	undefined	0	null
彲	tr'ie	tr'	undefined	undefined	undefined	0	null
黐	lie	l	undefined	undefined	undefined	0	null
黐	tr'ie	tr'	undefined	undefined	undefined	0	null
池	drie	dr	undefined	undefined	undefined	0	null
池	da	d	undefined	undefined	undefined	0	2
弛	sje	sj	undefined	undefined	undefined	1	null
茌	ʣri	ʣr	undefined	undefined	undefined	0	null
岻	drii	dr	undefined	undefined	undefined	0	null
岻	te	t	undefined	undefined	undefined	0	null
持	dri	dr	undefined	undefined	undefined	0	null
蚳	drii	dr	undefined	undefined	undefined	0	null
貾	drii	dr	undefined	undefined	undefined	0	null
䪧	drie	dr	undefined	undefined	undefined	0	null
馳	drie	dr	undefined	undefined	undefined	0	null
趍	ʦ'yo	ʦ'	undefined	undefined	undefined	0	null
趍	drie	dr	undefined	undefined	undefined	0	null
遟	drii	dr	undefined	undefined	undefined	0	null
遟	drii	dr	undefined	undefined	undefined	2	null
漦	zri	zr	undefined	undefined	undefined	0	null
墀	drii	dr	undefined	undefined	undefined	0	null
踟	drie	dr	undefined	undefined	undefined	0	null
遲	drii	dr	undefined	undefined	undefined	0	null
篪	drie	dr	undefined	undefined	undefined	0	null
䞾	drie	dr	undefined	undefined	undefined	0	null
謘	drii	dr	undefined	undefined	undefined	0	null
謘	drii	dr	undefined	undefined	undefined	2	null
䶔	drie	dr	undefined	undefined	undefined	0	null
䶵	drie	dr	undefined	undefined	undefined	0	null
尺	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
呎	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
肔	je	j	undefined	undefined	undefined	1	null
侈	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
卶	ʦj'e	ʦj'	undefined	undefined	undefined	2	null
卶	sje	sj	undefined	undefined	undefined	2	null
垑	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
拸	je	j	undefined	undefined	undefined	0	null
㢁	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
恥	tr'i	tr'	undefined	undefined	undefined	1	null
蚇	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
㶴	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
豉	ʣje	ʣj	undefined	undefined	undefined	2	null
㢋	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
袳	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
袲	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
袲	je	j	undefined	undefined	undefined	0	null
袲	na	n	undefined	undefined	undefined	1	null
欼	ʦr'i	ʦr'	undefined	undefined	undefined	1	null
鉹	ʦj'e	ʦj'	undefined	undefined	undefined	1	null
鉹	je	j	undefined	undefined	undefined	0	null
㱀	ʦr'i	ʦr'	undefined	undefined	undefined	1	null
齒	ʦj'i	ʦj'	undefined	undefined	undefined	1	null
褫	drie	dr	undefined	undefined	undefined	0	null
褫	drie	dr	undefined	undefined	undefined	1	null
褫	tr'ie	tr'	undefined	undefined	undefined	1	null
褫	tr'i	tr'	undefined	undefined	undefined	1	null
彳	tr'ieŋ	tr'	undefined	undefined	undefined	3	null
叱	ʦj'in	ʦj'	undefined	undefined	undefined	3	null
斥	ʦj'a	ʦj'	undefined	undefined	undefined	2	null
斥	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
赤	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
杘	tr'ii	tr'	undefined	undefined	undefined	2	null
抶	tr'in	tr'	undefined	undefined	undefined	3	null
迣	ʦjed	ʦj	undefined	undefined	undefined	2	null
勅	tr'iŋ	tr'	undefined	undefined	undefined	3	null
㽚	tr'iŋ	tr'	undefined	undefined	undefined	3	null
㡿	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
恜	tr'iŋ	tr'	undefined	undefined	undefined	3	null
翅	sje	sj	undefined	undefined	undefined	2	null
翄	gje	gj	undefined	undefined	undefined	0	null
翄	sje	sj	undefined	undefined	undefined	2	null
敕	tr'iŋ	tr'	undefined	undefined	undefined	3	null
痓	ʦj'ii	ʦj'	undefined	undefined	undefined	2	null
烾	ʦj'eŋ	ʦj'	undefined	undefined	undefined	3	null
䀸	ʦjed	ʦj	undefined	undefined	undefined	2	null
䀸	tr'ied	tr'	undefined	undefined	undefined	2	null
䀿	ʦjen	ʦj	undefined	undefined	undefined	3	null
飭	tr'iŋ	tr'	undefined	undefined	undefined	3	null
訵	tr'ii	tr'	undefined	undefined	undefined	0	null
訵	tr'ii	tr'	undefined	undefined	undefined	2	null
啻	sje	sj	undefined	undefined	undefined	2	null
湁	tr'im	tr'	undefined	undefined	undefined	3	null
㓼	ʦr'in	ʦr'	undefined	undefined	undefined	3	null
㓼	ʦr'i	ʦr'	undefined	undefined	undefined	1	null
雴	tr'im	tr'	undefined	undefined	undefined	3	null
跮	tr'ii	tr'	undefined	undefined	undefined	2	null
跮	tr'in	tr'	undefined	undefined	undefined	3	null
傺	tr'ied	tr'	undefined	undefined	undefined	2	null
痸	ʦj'ed	ʦj'	undefined	undefined	undefined	2	null
