character	syllable	initial	medial	nuclues	terminal	tone	percentage
鍒	njəu	nj	null	ə	u	0	undefined
鍓	ʦ'im	ʦ'	null	i	m	3	undefined
鍔	ŋoŋ	ŋ	null	o	ŋ	3	undefined
鍕	cvən	cv	null	ə	n	0	undefined
鍖	ʦrəm	ʦr	null	ə	m	0	undefined
鍖	ʦr'əm	ʦr'	null	ə	m	1	undefined
鍗	d'əi	d'	null	ə	i	0	undefined
鍘	ʣram	ʣr	null	a	m	3	undefined
鍘	ʦran	ʦr	null	a	n	3	undefined
鍙	xuŋ	x	null	u	ŋ	3	undefined
鍚	jøŋ	j	null	ø	ŋ	0	undefined
鍛	tyn	t	null	y	n	2	undefined
鍜	ha	h	null	a		0	undefined
鍝	ŋy	ŋ	null	y		0	undefined
鍞	xəŋ	x	null	ə	ŋ	0	undefined
鍟	seŋ	s	null	e	ŋ	2	undefined
鍠	hvoŋ	hv	null	o	ŋ	0	undefined
鍡	qui	q	null	u	i	1	undefined
鍢	fuŋ	f	null	u	ŋ	3	undefined
鍣	ʦiu	ʦ	null	i	u	0	undefined
鍤	ʦr'am	ʦr'	null	a	m	3	undefined
鍥	c'in	c'	null	i	n	3	undefined
鍦	zje	zj	null	e		0	undefined
鍦	sji	sj	null	i		0	undefined
鍧	cvəŋ	cv	null	ə	ŋ	0	undefined
鍨	gv'əi	gv'	null	ə	i	0	undefined
鍩	noŋ	n	null	o	ŋ	3	undefined
鍪	məu	m	null	ə	u	0	undefined
鍫	ʦ'iu	ʦ'	null	i	u	0	undefined
鍬	ʦ'iu	ʦ'	null	i	u	0	undefined
鍭	həu	h	null	ə	u	0	undefined
鍮	t'əu	t'	null	ə	u	0	undefined
鍯	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
鍰	hvan	hv	null	a	n	0	undefined
鍰	hun	h	null	u	n	0	undefined
鍱	im		null	i	m	3	undefined
鍲	mən	m	null	ə	n	0	undefined
鍳	cam	c	null	a	m	2	undefined
鍴	tyn	t	null	y	n	0	undefined
鍵	gin	g	null	i	n	2	undefined
鍶	si	s	null	i		0	undefined
鍷	fui	f	null	u	i	0	undefined
鍸	u		null	u		0	undefined
鍹	syn	s	null	y	n	0	undefined
鍺	ʦe	ʦ	null	e		1	undefined
鍻	cin	c	null	i	n	3	undefined
鍼	g'im	g'	null	i	m	0	undefined
鍼	ʦəm	ʦ	null	ə	m	0	undefined
鍽	pin	p	null	i	n	0	undefined
鍾	ʦjuŋ	ʦj	null	u	ŋ	0	undefined
鍿	ʦri	ʦr	null	i		0	undefined
鎀	səu	s	null	ə	u	0	undefined
鎁	je	j	null	e		0	undefined
鎂	mei	m	null	e	i	1	undefined
鎃	p'ai	p'	null	a	i	2	undefined
蹈	dou	d	null	o	u	2	undefined
蹈	t'ou	t'	null	o	u	0	undefined
蹉	ʦ'o	ʦ'	null	o		0	undefined
蹊	həi	h	null	ə	i	0	undefined
蹊	c'ei	c'	null	e	i	0	undefined
蹊	c'əi	c'	null	ə	i	0	undefined
蹋	dam	d	null	a	m	3	undefined
蹋	t'am	t'	null	a	m	3	undefined
蹌	ʦ'øŋ	ʦ'	null	ø	ŋ	0	undefined
蹍	nin	n	null	i	n	1	undefined
蹍	ʦin	ʦ	null	i	n	1	undefined
蹎	tin	t	null	i	n	0	undefined
蹏	d'əi	d'	null	ə	i	0	undefined
蹏	dəi	d	null	ə	i	2	undefined
蹐	ʦiŋ	ʦ	null	i	ŋ	3	undefined
蹑	nim	n	null	i	m	3	undefined
蹒	b'un	b'	null	u	n	0	undefined
蹒	mun	m	null	u	n	0	undefined
蹓	ləu	l	null	ə	u	2	undefined
蹔	ʣam	ʣ	null	a	m	2	undefined
蹕	pən	p	null	ə	n	3	undefined
蹖	ʦjuŋ	ʦj	null	u	ŋ	0	undefined
蹗	luŋ	l	null	u	ŋ	3	undefined
蹘	lau	l	null	a	u	0	undefined
蹙	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
蹚	t'oŋ	t'	null	o	ŋ	2	undefined
蹛	ʣəi	ʣ	null	ə	i	2	undefined
蹛	tai	t	null	a	i	2	undefined
蹜	sruŋ	sr	null	u	ŋ	3	undefined
蹝	sai	s	null	a	i	1	undefined
蹞	cv'əi	cv'	null	ə	i	1	undefined
蹟	ʦiŋ	ʦ	null	i	ŋ	3	undefined
蹠	ʦjiŋ	ʦj	null	i	ŋ	3	undefined
蹡	ʦ'øŋ	ʦ'	null	ø	ŋ	0	undefined
蹢	ʣaŋ	ʣ	null	a	ŋ	3	undefined
蹢	tiŋ	t	null	i	ŋ	3	undefined
蹣	b'un	b'	null	u	n	0	undefined
蹣	mun	m	null	u	n	0	undefined
蹤	ʦuŋ	ʦ	null	u	ŋ	0	undefined
蹥	lin	l	null	i	n	0	undefined
蹦	pəŋ	p	null	ə	ŋ	0	undefined
蹧	ʦou	ʦ	null	o	u	0	undefined
蹨	qnim	qn	null	i	m	2	undefined
蹨	qlim	ql	null	i	m	2	undefined
蹩	bin	b	null	i	n	3	undefined
蹪	d'øi	d'	null	ø	i	0	undefined
蹫	cvən	cv	null	ə	n	3	undefined
蹬	təŋ	t	null	ə	ŋ	0	undefined
蹬	dəŋ	d	null	ə	ŋ	2	undefined
蹭	səŋ	s	null	ə	ŋ	2	undefined
蹮	sin	s	null	i	n	0	undefined
蹯	wan	w	null	a	n	0	undefined
蹰	ʣr'y	ʣr'	null	y		0	undefined
蹱	ʦuŋ	ʦ	null	u	ŋ	0	undefined
蹲	ʣ'yn	ʣ'	null	y	n	0	undefined
蹲	tøn	t	null	ø	n	0	undefined
蹲	ʦøn	ʦ	null	ø	n	0	undefined
蹳	bun	b	null	u	n	3	undefined
蹴	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
蹵	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
蹶	c'yn	c'	null	y	n	3	undefined
蹶	cvəi	cv	null	ə	i	2	undefined
蹷	c'yn	c'	null	y	n	3	undefined
蹸	løn	l	null	ø	n	2	undefined
蹹	dam	d	null	a	m	3	undefined
蹺	g'iu	g'	null	i	u	1	undefined
蹺	xiu	x	null	i	u	0	undefined
蹺	c'iu	c'	null	i	u	0	undefined
蹻	ciu	c	null	i	u	1	undefined
蹻	g'iu	g'	null	i	u	1	undefined
蹻	xiu	x	null	i	u	0	undefined
蹻	c'iu	c'	null	i	u	0	undefined
蹻	cøŋ	c	null	ø	ŋ	3	undefined
蹼	buŋ	b	null	u	ŋ	3	undefined
蹼	p'uŋ	p'	null	u	ŋ	3	undefined
蹽	qliu	ql	null	i	u	0	undefined
蹽	liu	l	null	i	u	0	undefined
蹾	tən	t	null	ə	n	2	undefined
蹿	ʦ'yn	ʦ'	null	y	n	0	undefined
躀	cvan	cv	null	a	n	2	undefined
躁	ʦ'ou	ʦ'	null	o	u	2	undefined
躂	t'an	t'	null	a	n	3	undefined
躃	piŋ	p	null	i	ŋ	3	undefined
躄	piŋ	p	null	i	ŋ	3	undefined
躅	ʣruŋ	ʣr	null	u	ŋ	3	undefined
躆	cøi	c	null	ø	i	2	undefined
躇	ʣr'y	ʣr'	null	y		0	undefined
躇	ʦr'øŋ	ʦr'	null	ø	ŋ	3	undefined
躈	c'iu	c'	null	i	u	2	undefined
躉	tən	t	null	ə	n	1	undefined
躊	ʣr'əu	ʣr'	null	ə	u	0	undefined
躋	ʦəi	ʦ	null	ə	i	0	undefined
躌	mou	m	null	o	u	1	undefined
躍	jøŋ	j	null	ø	ŋ	3	undefined
躍	t'iŋ	t'	null	i	ŋ	3	undefined
躎	qnin	qn	null	i	n	1	undefined
躎	qlin	ql	null	i	n	1	undefined
躏	løn	l	null	ø	n	2	undefined
躐	lim	l	null	i	m	3	undefined
躑	ʣraŋ	ʣr	null	a	ŋ	3	undefined
躒	qliŋ	ql	null	i	ŋ	3	undefined
躒	loŋ	l	null	o	ŋ	3	undefined
躓	ʦri	ʦr	null	i		2	undefined
躔	ʣr'in	ʣr'	null	i	n	0	undefined
躕	ʣr'y	ʣr'	null	y		0	undefined
躖	t'øn	t'	null	ø	n	1	undefined
躗	vəi	v	null	ə	i	2	undefined
躘	luŋ	l	null	u	ŋ	0	undefined
躙	løn	l	null	ø	n	2	undefined
躚	sin	s	null	i	n	0	undefined
躛	hvəi	hv	null	ə	i	2	undefined
躜	ʦyn	ʦ	null	y	n	0	undefined
躝	qlan	ql	null	a	n	0	undefined
躞	sim	s	null	i	m	3	undefined
躞	sin	s	null	i	n	3	undefined
躟	njøŋ	nj	null	ø	ŋ	0	undefined
躠	sin	s	null	i	n	3	undefined
躡	nrim	nr	null	i	m	3	undefined
躡	lim	l	null	i	m	3	undefined
躢	dam	d	null	a	m	3	undefined
躢	t'am	t'	null	a	m	3	undefined
躣	g'øi	g'	null	ø	i	0	undefined
躤	ʣiŋ	ʣ	null	i	ŋ	3	undefined
躥	ʦ'yn	ʦ'	null	y	n	0	undefined
躦	ʦyn	ʦ	null	y	n	0	undefined
躧	srai	sr	null	a	i	1	undefined
躨	gv'əi	gv'	null	ə	i	0	undefined
躩	xvoŋ	xv	null	o	ŋ	3	undefined
躪	løn	l	null	ø	n	2	undefined
身	sjən	sj	null	ə	n	0	undefined
身	cyn	c	null	y	n	0	undefined
躬	cuŋ	c	null	u	ŋ	0	undefined
躭	tam	t	null	a	m	0	undefined
躮	fən	f	null	ə	n	0	undefined
躯	c'øi	c'	null	ø	i	0	undefined
躰	t'əi	t'	null	ə	i	1	undefined
躱	to	t	null	o		1	undefined
躲	to	t	null	o		1	undefined
躳	cuŋ	c	null	u	ŋ	0	undefined
躴	loŋ	l	null	o	ŋ	0	undefined
躵	qjən	qj	null	ə	n	1	undefined
躶	qlo	ql	null	o		1	undefined
躷	qəi	q	null	ə	i	1	undefined
躸	cei	c	null	e	i	0	undefined
躹	cuŋ	c	null	u	ŋ	3	undefined
躺	t'oŋ	t'	null	o	ŋ	1	undefined
躻	xuŋ	x	null	u	ŋ	0	undefined
躼	lou	l	null	o	u	2	undefined
躽	qin	q	null	i	n	1	undefined
躾	mei	m	null	e	i	1	undefined
躿	xoŋ	x	null	o	ŋ	0	undefined
軀	c'øi	c'	null	ø	i	0	undefined
軁	ləu	l	null	ə	u	0	undefined
軂	lou	l	null	o	u	2	undefined
軃	to	t	null	o		1	undefined
軄	ʦjiŋ	ʦj	null	i	ŋ	3	undefined
軅	ŋan	ŋ	null	a	n	2	undefined
軅	an		null	a	n	2	undefined
軆	t'əi	t'	null	ə	i	1	undefined
軇	dou	d	null	o	u	2	undefined
軈	qiŋ	q	null	i	ŋ	2	undefined
軉	juŋ	j	null	u	ŋ	3	undefined
車	ʦ'e	ʦ'	null	e		0	undefined
車	cøi	c	null	ø	i	0	undefined
軋	qan	q	null	a	n	3	undefined
軋	ʦan	ʦ	null	a	n	3	undefined
軋	can	c	null	a	n	3	undefined
軌	cvəi	cv	null	ə	i	1	undefined
軍	cvən	cv	null	ə	n	0	undefined
軎	vəi	v	null	ə	i	2	undefined
軏	ŋyn	ŋ	null	y	n	3	undefined
軐	søn	s	null	ø	n	2	undefined
軑	dəi	d	null	ə	i	2	undefined
軑	dai	d	null	a	i	2	undefined
軒	xin	x	null	i	n	0	undefined
軓	wan	w	null	a	n	2	undefined
軔	njən	nj	null	ə	n	2	undefined
軕	sim	s	null	i	m	0	undefined
軖	gv'oŋ	gv'	null	o	ŋ	0	undefined
軗	zy	z	null	y		0	undefined
軘	d'yn	d'	null	y	n	0	undefined
軙	ʣ'ən	ʣ'	null	ə	n	0	undefined
軚	d'ai	d'	null	a	i	1	undefined
軛	qaŋ	q	null	a	ŋ	3	undefined
軜	nam	n	null	a	m	3	undefined
軝	g'ei	g'	null	e	i	0	undefined
軞	mou	m	null	o	u	0	undefined
軟	njyn	nj	null	y	n	1	undefined
軠	gv'oŋ	gv'	null	o	ŋ	0	undefined
軡	g'im	g'	null	i	m	0	undefined
転	ʦyn	ʦ	null	y	n	1	undefined
軣	cvəŋ	cv	null	ə	ŋ	0	undefined
軤	xu	x	null	u		0	undefined
軥	g'øi	g'	null	ø	i	0	undefined
軥	cəu	c	null	ə	u	0	undefined
軦	foŋ	f	null	o	ŋ	2	undefined
軧	təi	t	null	ə	i	1	undefined
軨	liŋ	l	null	i	ŋ	0	undefined
軩	d'oi	d'	null	o	i	1	undefined
軪	qəu	q	null	ə	u	0	undefined
軫	ʦjən	ʦj	null	ə	n	1	undefined
軫	ʦj'ən	ʦj'	null	ə	n	1	undefined
軬	wan	w	null	a	n	2	undefined
軭	x-vaŋ	x-v	null	a	ŋ	0	undefined
軮	qoŋ	q	null	o	ŋ	1	undefined
軯	p'aŋ	p'	null	a	ŋ	0	undefined
軰	pui	p	null	u	i	2	undefined
軱	cu	c	null	u		0	undefined
軲	cu	c	null	u		0	undefined
軳	b'ou	b'	null	o	u	0	undefined
軴	ʦry	ʦr	null	y		2	undefined
軵	fu	f	null	u		1	undefined
軵	njuŋ	nj	null	u	ŋ	1	undefined
軶	qaŋ	q	null	a	ŋ	3	undefined
軷	bən	b	null	ə	n	3	undefined
軸	ʣruŋ	ʣr	null	u	ŋ	3	undefined
軹	ʦji	ʦj	null	i		1	undefined
軺	iu		null	i	u	0	undefined
軻	x-o	x-	null	o		0	undefined
軻	xo	x	null	o		1	undefined
軼	jən	j	null	ə	n	3	undefined
軼	din	d	null	i	n	3	undefined
軽	ʦi	ʦ	null	i		2	undefined
軾	sjiŋ	sj	null	i	ŋ	3	undefined
軿	b'iŋ	b'	null	i	ŋ	0	undefined
輀	nji	nj	null	i		0	undefined
輁	cuŋ	c	null	u	ŋ	1	undefined
輂	cuŋ	c	null	u	ŋ	3	undefined
輂	guŋ	g	null	u	ŋ	3	undefined
較	cau	c	null	a	u	2	undefined
輄	cvoŋ	cv	null	o	ŋ	0	undefined
輅	lou	l	null	o	u	2	undefined
輆	xoi	x	null	o	i	1	undefined
輇	ʣ'yn	ʣ'	null	y	n	0	undefined
輈	ʦrəu	ʦr	null	ə	u	0	undefined
載	ʦoi	ʦ	null	o	i	2	undefined
輊	ʦri	ʦr	null	i		2	undefined
輋	ze	z	null	e		0	undefined
輋	ʣ'e	ʣ'	null	e		0	undefined
輌	løŋ	l	null	ø	ŋ	2	undefined
輍	juŋ	j	null	u	ŋ	3	undefined
輎	srau	sr	null	a	u	0	undefined
輏	jəu	j	null	ə	u	0	undefined
輐	un		null	u	n	2	undefined
輑	hvən	hv	null	ə	n	1	undefined
輒	ʦrim	ʦr	null	i	m	3	undefined
輒	ʦrin	ʦr	null	i	n	3	undefined
輓	mvan	mv	null	a	n	1	undefined
輓	man	m	null	a	n	1	undefined
輔	wu	w	null	u		2	undefined
輕	xiŋ	x	null	i	ŋ	0	undefined
輕	heŋ	h	null	e	ŋ	2	undefined
輖	ʦjəu	ʦj	null	ə	u	0	undefined
輗	ŋəi	ŋ	null	ə	i	0	undefined
輘	liŋ	l	null	i	ŋ	0	undefined
輙	ʦim	ʦ	null	i	m	3	undefined
輙	ʦin	ʦ	null	i	n	3	undefined
輚	ʣran	ʣr	null	a	n	2	undefined
輛	løŋ	l	null	ø	ŋ	2	undefined
輜	ʦri	ʦr	null	i		0	undefined
輝	xvəi	xv	null	ə	i	0	undefined
輞	moŋ	m	null	o	ŋ	1	undefined
輟	ʦryn	ʦr	null	y	n	3	undefined
輟	ʣryn	ʣr	null	y	n	3	undefined
輠	cvo	cv	null	o		1	undefined
輠	hva	hv	null	a		1	undefined
輡	xəm	x	null	ə	m	1	undefined
輢	qi	q	null	i		1	undefined
輣	b'aŋ	b'	null	a	ŋ	0	undefined
輤	sin	s	null	i	n	2	undefined
輥	cvən	cv	null	ə	n	1	undefined
輦	lin	l	null	i	n	1	undefined
輧	b'iŋ	b'	null	i	ŋ	0	undefined
輨	cun	c	null	u	n	1	undefined
輩	pui	p	null	u	i	2	undefined
輪	løn	l	null	ø	n	0	undefined
輫	b'ai	b'	null	a	i	0	undefined
輫	b'ui	b'	null	u	i	0	undefined
輬	løŋ	l	null	ø	ŋ	0	undefined
輭	njyn	nj	null	y	n	1	undefined
輮	njəu	nj	null	ə	u	0	undefined
輯	ʦ'əm	ʦ'	null	ə	m	3	undefined
輰	jøŋ	j	null	ø	ŋ	0	undefined
輱	ham	h	null	a	m	0	undefined
輲	ʣj'yn	ʣj'	null	y	n	0	undefined
輳	ʦ'əu	ʦ'	null	ə	u	2	undefined
輴	ʦr'øn	ʦr'	null	ø	n	0	undefined
輵	con	c	null	o	n	3	undefined
輶	jəu	j	null	ə	u	0	undefined
輷	cvəŋ	cv	null	ə	ŋ	0	undefined
輸	sjy	sj	null	y		0	undefined
輹	fuŋ	f	null	u	ŋ	3	undefined
輺	ʦri	ʦr	null	i		0	undefined
輻	fuŋ	f	null	u	ŋ	3	undefined
輼	qvən	qv	null	ə	n	0	undefined
輽	bən	b	null	ə	n	2	undefined
輾	ʦin	ʦ	null	i	n	1	undefined
輾	nin	n	null	i	n	1	undefined
輿	y		null	y		0	undefined
轀	qvən	qv	null	ə	n	0	undefined
轁	t'ou	t'	null	o	u	0	undefined
轂	cuŋ	c	null	u	ŋ	3	undefined
轂	cu	c	null	u		0	undefined
轃	ʦøn	ʦ	null	ø	n	0	undefined
轄	hən	h	null	ə	n	3	undefined
轅	yn		null	y	n	0	undefined
轆	qluŋ	ql	null	u	ŋ	3	undefined
轇	cau	c	null	a	u	0	undefined
轈	ʣr'au	ʣr'	null	a	u	0	undefined
轉	ʦryn	ʦr	null	y	n	1	undefined
轊	vəi	v	null	ə	i	2	undefined
轋	vən	v	null	ə	n	0	undefined
轌	syn	s	null	y	n	3	undefined
轍	ʦr'in	ʦr'	null	i	n	3	undefined
轎	ciu	c	null	i	u	1	undefined
轎	giu	g	null	i	u	2	undefined
轎	c'iu	c'	null	i	u	1	undefined
轏	ʣran	ʣr	null	a	n	2	undefined
轐	buŋ	b	null	u	ŋ	3	undefined
轑	lou	l	null	o	u	1	undefined
轑	liu	l	null	i	u	0	undefined
轒	wən	w	null	ə	n	0	undefined
轓	fan	f	null	a	n	0	undefined
轔	løn	l	null	ø	n	0	undefined
轕	con	c	null	o	n	3	undefined
轖	sriŋ	sr	null	i	ŋ	3	undefined
轗	xəm	x	null	ə	m	1	undefined
轘	hvan	hv	null	a	n	0	undefined
轙	ŋəi	ŋ	null	ə	i	1	undefined
轚	ciŋ	c	null	i	ŋ	3	undefined
轛	tøi	t	null	ø	i	2	undefined
轜	i		null	i		0	undefined
轝	y		null	y		0	undefined
轞	lam	l	null	a	m	2	undefined
轟	cvəŋ	cv	null	ə	ŋ	0	undefined
轠	løi	l	null	ø	i	0	undefined
轡	pei	p	null	e	i	2	undefined
轢	qliŋ	ql	null	i	ŋ	3	undefined
轣	lin	l	null	i	n	3	undefined
轣	liŋ	l	null	i	ŋ	3	undefined
轤	lou	l	null	o	u	0	undefined
轥	løn	l	null	ø	n	2	undefined
车	ʦ'e	ʦ'	null	e		0	undefined
车	cøi	c	null	ø	i	0	undefined
轧	qan	q	null	a	n	3	undefined
轧	qŋan	qŋ	null	a	n	3	undefined
轧	ʦan	ʦ	null	a	n	3	undefined
轧	can	c	null	a	n	3	undefined
轨	cvəi	cv	null	ə	i	1	undefined
轩	xin	x	null	i	n	0	undefined
轪	dəi	d	null	ə	i	2	undefined
轪	dai	d	null	a	i	2	undefined
轫	jən	j	null	ə	n	2	undefined
转	ʦyn	ʦ	null	y	n	1	undefined
轭	qaŋ	q	null	a	ŋ	3	undefined
轭	qŋaŋ	qŋ	null	a	ŋ	3	undefined
轮	løn	l	null	ø	n	0	undefined
软	yn		null	y	n	1	undefined
轰	cvəŋ	cv	null	ə	ŋ	0	undefined
轱	cu	c	null	u		0	undefined
轲	qo	q	null	o		0	undefined
轲	qŋo	qŋ	null	o		0	undefined
轲	xo	x	null	o		1	undefined
轳	lou	l	null	o	u	0	undefined
轴	ʣuŋ	ʣ	null	u	ŋ	3	undefined
轵	ʦi	ʦ	null	i		1	undefined
轶	jən	j	null	ə	n	3	undefined
轶	din	d	null	i	n	3	undefined
轷	fu	f	null	u		0	undefined
轸	ʦən	ʦ	null	ə	n	1	undefined
轸	ʦ'ən	ʦ'	null	ə	n	1	undefined
轹	qliŋ	ql	null	i	ŋ	3	undefined
轺	iu		null	i	u	0	undefined
轻	xiŋ	x	null	i	ŋ	0	undefined
轻	heŋ	h	null	e	ŋ	2	undefined
轼	siŋ	s	null	i	ŋ	3	undefined
载	ʦoi	ʦ	null	o	i	2	undefined
轾	ʦi	ʦ	null	i		2	undefined
轿	ciu	c	null	i	u	1	undefined
轿	giu	g	null	i	u	2	undefined
轿	c'iu	c'	null	i	u	1	undefined
辀	ʦəu	ʦ	null	ə	u	0	undefined
辁	ʣ'yn	ʣ'	null	y	n	0	undefined
辂	lou	l	null	o	u	2	undefined
较	cau	c	null	a	u	2	undefined
辄	ʦim	ʦ	null	i	m	3	undefined
辄	ʦin	ʦ	null	i	n	3	undefined
辅	wu	w	null	u		2	undefined
辆	løŋ	l	null	ø	ŋ	2	undefined
辇	lin	l	null	i	n	1	undefined
辈	pui	p	null	u	i	2	undefined
辉	fəi	f	null	ə	i	0	undefined
辊	cvən	cv	null	ə	n	1	undefined
辋	moŋ	m	null	o	ŋ	1	undefined
辌	løŋ	l	null	ø	ŋ	0	undefined
辍	ʦyn	ʦ	null	y	n	3	undefined
辍	ʣyn	ʣ	null	y	n	3	undefined
辎	ʦi	ʦ	null	i		0	undefined
辏	ʦ'əu	ʦ'	null	ə	u	2	undefined
辐	fuŋ	f	null	u	ŋ	3	undefined
辑	ʦ'əm	ʦ'	null	ə	m	3	undefined
辒	qvən	qv	null	ə	n	0	undefined
输	sy	s	null	y		0	undefined
辔	pei	p	null	e	i	2	undefined
辕	yn		null	y	n	0	undefined
辖	hən	h	null	ə	n	3	undefined
辗	ʦin	ʦ	null	i	n	1	undefined
辗	nin	n	null	i	n	1	undefined
辘	qluŋ	ql	null	u	ŋ	3	undefined
辙	ʦ'in	ʦ'	null	i	n	3	undefined
辚	løn	l	null	ø	n	0	undefined
辛	sən	s	null	ə	n	0	undefined
辜	cu	c	null	u		0	undefined
辝	ʣ'i	ʣ'	null	i		0	undefined
辞	ʣ'i	ʣ'	null	i		0	undefined
辟	p'iŋ	p'	null	i	ŋ	3	undefined
辟	piŋ	p	null	i	ŋ	3	undefined
辟	bei	b	null	e	i	2	undefined
辠	ʣøi	ʣ	null	ø	i	2	undefined
辡	bin	b	null	i	n	2	undefined
辢	lan	l	null	a	n	3	undefined
辣	lan	l	null	a	n	3	undefined
辤	ʣ'i	ʣ'	null	i		0	undefined
辥	sin	s	null	i	n	3	undefined
辦	ban	b	null	a	n	2	undefined
辦	pan	p	null	a	n	1	undefined
辧	bin	b	null	i	n	2	undefined
辨	bin	b	null	i	n	2	undefined
辩	bin	b	null	i	n	2	undefined
辪	sin	s	null	i	n	3	undefined
辫	pin	p	null	i	n	0	undefined
辬	pan	p	null	a	n	0	undefined
辭	ʣ'i	ʣ'	null	i		0	undefined
辮	pin	p	null	i	n	0	undefined
辯	bin	b	null	i	n	2	undefined
辰	zjən	zj	null	ə	n	0	undefined
辱	njuŋ	nj	null	u	ŋ	3	undefined
農	nuŋ	n	null	u	ŋ	0	undefined
辳	nuŋ	n	null	u	ŋ	0	undefined
辴	ʦr'ən	ʦr'	null	ə	n	1	undefined
辴	ʦrin	ʦr	null	i	n	1	undefined
辵	ʦr'øŋ	ʦr'	null	ø	ŋ	3	undefined
辷	qjən	qj	null	ə	n	3	undefined
辸	njiŋ	nj	null	i	ŋ	0	undefined
边	pin	p	null	i	n	0	undefined
边	bin	b	null	i	n	2	undefined
辺	dou	d	null	o	u	2	undefined
辻	zəm	z	null	ə	m	3	undefined
込	qy	q	null	y		0	undefined
辽	liu	l	null	i	u	0	undefined
达	dan	d	null	a	n	3	undefined
达	t'an	t'	null	a	n	3	undefined
达	təi	t	null	ə	i	2	undefined
辿	ʣ'in	ʣ'	null	i	n	0	undefined
迀	con	c	null	o	n	0	undefined
迁	ʦ'in	ʦ'	null	i	n	0	undefined
迂	qy	q	null	y		0	undefined
迃	qy	q	null	y		0	undefined
迄	h-ən	h-	null	ə	n	3	undefined
迄	xən	x	null	ə	n	3	undefined
迅	søn	s	null	ø	n	2	undefined
迆	i		null	i		1	undefined
迆	t'o	t'	null	o		0	undefined
过	cvo	cv	null	o		2	undefined
过	co	c	null	o		1	undefined
迈	mai	m	null	a	i	2	undefined
迉	ʦ'əi	ʦ'	null	ə	i	0	undefined
迊	iŋ		null	i	ŋ	0	undefined
迋	voŋ	v	null	o	ŋ	2	undefined
迋	cvoŋ	cv	null	o	ŋ	1	undefined
迋	cv'aŋ	cv'	null	a	ŋ	2	undefined
迌	t'øn	t'	null	ø	n	3	undefined
迍	ʦrøn	ʦr	null	ø	n	0	undefined
迍	d'yn	d'	null	y	n	0	undefined
迎	ŋiŋ	ŋ	null	i	ŋ	0	undefined
迏	təi	t	null	ə	i	2	undefined
运	vən	v	null	ə	n	2	undefined
近	gən	g	null	ə	n	2	undefined
近	cən	c	null	ə	n	1	undefined
近	g'ən	g'	null	ə	n	1	undefined
迒	hoŋ	h	null	o	ŋ	0	undefined
迓	ŋa	ŋ	null	a		2	undefined
返	fan	f	null	a	n	1	undefined
迕	ŋ		null	ŋ		1	undefined
迖	təi	t	null	ə	i	2	undefined
迗	ŋo	ŋ	null	o		0	undefined
迗	o		null	o		0	undefined
还	van	v	null	a	n	0	undefined
还	zyn	z	null	y	n	0	undefined
这	ʣe	ʣ	null	e		1	undefined
这	ʦe	ʦ	null	e		2	undefined
迚	ʦuŋ	ʦ	null	u	ŋ	0	undefined
进	ʦøn	ʦ	null	ø	n	2	undefined
远	yn		null	y	n	1	undefined
违	vəi	v	null	ə	i	0	undefined
连	lin	l	null	i	n	0	undefined
迟	ʣ'i	ʣ'	null	i		0	undefined
迠	cin	c	null	i	n	2	undefined
迡	nəi	n	null	ə	i	2	undefined
迢	d'iu	d'	null	i	u	0	undefined
迢	ziu	z	null	i	u	0	undefined
迣	lin	l	null	i	n	3	undefined
迣	ləi	l	null	ə	i	2	undefined
迤	i		null	i		1	undefined
迤	t'o	t'	null	o		0	undefined
迥	cviŋ	cv	null	i	ŋ	1	undefined
迦	hai	h	null	a	i	2	undefined
迦	ca	c	null	a		0	undefined
迧	ʣ'ən	ʣ'	null	ə	n	0	undefined
迨	doi	d	null	o	i	2	undefined
迨	d'oi	d'	null	o	i	1	undefined
迩	nji	nj	null	i		1	undefined
迪	diŋ	d	null	i	ŋ	3	undefined
迫	paŋ	p	null	a	ŋ	3	undefined
迫	piŋ	p	null	i	ŋ	3	undefined
迬	ʦy	ʦ	null	y		2	undefined
迭	din	d	null	i	n	3	undefined
迭	jən	j	null	ə	n	3	undefined
迮	ʦaŋ	ʦ	null	a	ŋ	3	undefined
迯	d'ou	d'	null	o	u	0	undefined
述	zjøn	zj	null	ø	n	3	undefined
迱	d'o	d'	null	o		0	undefined
迲	xøi	x	null	ø	i	2	undefined
迳	ciŋ	c	null	i	ŋ	2	undefined
迳	caŋ	c	null	a	ŋ	2	undefined
迴	hui	h	null	u	i	0	undefined
迵	duŋ	d	null	u	ŋ	2	undefined
迶	jəu	j	null	ə	u	2	undefined
迷	məi	m	null	ə	i	0	undefined
迸	piŋ	p	null	i	ŋ	2	undefined
迹	ʦiŋ	ʦ	null	i	ŋ	3	undefined
迺	nai	n	null	a	i	1	undefined
迻	i		null	i		0	undefined
迼	c'in	c'	null	i	n	3	undefined
追	ʦrøi	ʦr	null	ø	i	0	undefined
迾	lin	l	null	i	n	3	undefined
迾	lan	l	null	a	n	3	undefined
迿	zøn	z	null	ø	n	2	undefined
退	t'øi	t'	null	ø	i	2	undefined
